"timestamp","bbMiddle","bbUpper","bbLower","bbPb","ema55","ema400","ema800","macd","signal","histogram","kalman","slope","support","resistance","trend","pocPrice","vah","val","spikes"
"2025-01-24T08:40:00.000Z",105037.053,105668.83765917491,104405.26834082509,0.7444242634850755,105039.36218181218,104999.865685448,104998.85572564523,348.65495355169696,17.5452541050901,331.10969944660684,104999.91153962603,105128.87072806229,104779.50661584559,105424.18722146674,-86.5811285781092,,,,
"2025-01-24T08:35:00.000Z",105025.437,105633.98476441028,104416.88923558973,0.7839078706786831,105026.85043413105,104998.13117760564,104997.98702908865,351.699780893905,4.030572495024511,347.66920839888047,104973.79048275058,105123.72089625221,104775.80945333726,105419.3963429117,-93.52669138461351,,,,
"2025-01-24T08:30:00.000Z",105006.54250000001,105581.96721867935,104431.11778132067,0.8740693491478978,105012.8043294017,104996.26226120266,104997.05337959951,342.9941765466356,-10.16000743962367,353.1541839862592,104946.92375437156,105118.57106444215,104772.11229082894,105414.60546435666,-110.80689945083577,,,,
"2025-01-24T08:25:00.000Z",104982.65550000002,105502.58804457162,104462.72295542843,1.046517529950203,104995.48858774462,104994.05284897811,104995.95203636948,296.3118076458195,-24.57446392885874,320.88627157467823,104917.59447079645,105113.42123263208,104768.41512832062,105409.8145858016,-140.22580617893254,,,,
"2025-01-24T08:20:00.000Z",104952.73550000002,105357.81540311137,104547.65559688868,0.8851517905520637,104972.81628520359,104991.26133443665,104994.5627798898,168.80565049922734,-37.671862768641525,206.47751326786886,104883.83154499931,105108.271400822,104764.71796581228,105405.02370724657,-69.46072500286391,,,,
"2025-01-24T08:15:00.000Z",104932.49500000002,105298.27128780277,104566.71871219728,0.9081114740835587,104960.89980704864,104989.89036368196,104993.88641638514,117.82511372184672,-46.09951637141168,163.9246300932584,104864.95647502736,105103.12156901194,104761.02080330395,105400.23282869151,-61.51692093699239,,,,
"2025-01-24T08:10:00.000Z",104905.6385,105250.91594616423,104560.36105383578,0.9739398759401318,104949.87326856083,104988.68154344978,104993.29276536233,57.36667265591677,-52.79031759970795,110.15699025562472,104848.55861393047,105097.97173720186,104757.32364079563,105395.44195013648,-62.44350561173633,,,,
"2025-01-24T08:05:00.000Z",104885.907,105176.98733997293,104594.82666002709,0.6377678066602777,104938.32034074698,104987.45729053474,104992.69294750341,-34.84496637620032,-57.286521283610995,22.441554907410676,104832.96763453515,105092.8219053918,104753.6264782873,105390.65107158142,4.046341813227627,,,,
"2025-01-24T08:00:00.000Z",104882.9155,105170.65040528122,104595.18059471878,0.5889090949010737,104937.18606894073,104987.56429449732,104992.75948804786,-41.700808259498444,-58.20250311656653,16.501694857068088,104831.58312733809,105087.67207358172,104749.92931577898,105385.86019302638,12.120937871804927,,,,
"2025-01-24T07:55:00.000Z",104884.57750000001,105174.71942161716,104594.43557838287,0.7781268199721747,104937.31284726484,104987.83238619906,104992.90637037088,-36.07715684233699,-58.87604168216115,22.79888483982416,104832.35744907164,105082.52224177166,104746.23215327066,105381.06931447134,-15.859150506730657,,,,
"2025-01-24T07:50:00.000Z",104878.80499999998,105155.38015372181,104602.22984627815,0.7391122236038883,104932.87786143892,104987.54096958855,104992.77354526543,-82.89312555346987,-59.80660841031724,-23.086517143152633,104827.90649110805,105077.3724099616,104742.53499076232,105376.27843591629,-7.214161723095458,,,,
"2025-01-24T07:45:00.000Z",104874.4185,105141.86283910103,104606.97416089897,0.6764507342298806,104929.68634557928,104987.4230295865,104992.72774688061,-135.98626353390864,-58.86430158814774,-77.1219619457609,104826.03694345884,105072.22257815152,104738.83782825399,105371.48755736125,3.3454284246545285,,,,
"2025-01-24T07:40:00.000Z",104877.8165,105155.13664749147,104600.49635250853,0.39575856546488447,104928.08986988863,104987.51637810573,104992.7876411156,-194.76122902687348,-55.71646640668811,-139.04476262018537,104827.17627560506,105067.07274634145,104735.14066574567,105366.6966788062,40.71713532903232,,,,
